month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202108,39900,"reno, nv",115,604500,-0.0074,0.1215,696,0.1959,-0.1397,30.5,0.016666667,-0.336956522,692,0.0058,0.1769,32,0,-0.4667,260,0.2745,-0.0152,1021,0.021,-0.2601,329.4933593,0.0107,0.2891,1978,-0.011,-0.1009,1192169.181,-0.0137,0.1233,1717,0.0853,-0.2156,1.466954023,-0.2513,-0.2389
202108,33700,"modesto, ca",116,462499,0.0279,0.0882,502,0.123,0.3422,27,0,-0.289473684,564,-0.007,0.4242,16,0,0,168,0.1667,1.2105,761,0.0453,-0.1333,271.2027512,0.0073,0.2158,1789.5,0.0145,-0.0962,586418.8494,-0.022,0.0535,1263,0.0749,0.0088,1.515936255,-0.1127,-0.8317
202108,49620,"york-hanover, pa",117,264900,-0.0364,-0.0261,636,0.0375,-0.0479,40,-0.047619048,-0.166666667,488,-0.1586,0.1731,40,0.1111,-0.4118,216,0.1489,0.1739,1244,-0.0048,10.8476,136.4143329,-0.0114,0.1167,1837,-0.0134,-0.0888,297888.6713,-0.0064,-0.0476,1880,0.0091,1.4321,1.955974843,-0.0832,1.7988
202108,18580,"corpus christi, tx",118,319500,-0.0013,0.1021,1153,0.0898,-0.2856,49.5,0.076086957,-0.38125,616,0.0405,0.1159,28,-0.4167,-0.3636,356,0.2535,0.0854,1155,-0.047,-0.0077,172.5311405,-0.0003,0.112,1767.5,-0.0109,-0.0593,452320.9102,-0.0288,0.1076,2308,0.0167,-0.1692,1.001734605,-0.1438,0.2805
202108,23060,"fort wayne, in",119,245000,0.0213,0.0515,364,0.2862,-0.2104,23,0.095238095,-0.342857143,396,0,0.0102,4,0,-0.5,176,0.4667,-0.0435,95,0.2179,-0.181,119.533448,0.041,0.098,1858.5,-0.029,-0.0464,301525.9454,-0.0698,0.0346,459,0.2715,-0.2045,0.260989011,-0.0146,0.0094
202108,15940,"canton-massillon, oh",120,184450,-0.0418,0.0253,463,0.0022,-0.0904,35,0.25,-0.102564103,432,-0.136,0.0588,12,0.5,0,156,0.0541,0,823,0.0224,0.0524,107.0626736,-0.0066,0.1261,1699.5,-0.0382,-0.0233,248795.3463,-0.035,0.0607,1286,0.015,-0.0039,1.777537797,0.0351,0.2412
202108,22420,"flint, mi",121,219950,0.023,0.0011,779,0.1241,0.0941,32.5,0.015625,-0.166666667,588,-0.02,0.2564,8,-0.8947,-0.8462,308,0.1846,0.2031,396,0.1031,-0.2143,133.1487167,-0.0163,0.0715,1510.5,-0.0595,-0.1608,282599.3265,-0.0243,-0.0513,1175,0.1169,-0.0337,0.508344031,-0.0097,-0.1995
202108,39340,"provo-orem, ut",122,556250,0.0115,0.1591,839,0.0435,-0.1178,18,0.125,-0.571428571,988,0.0556,0.3424,96,0.4118,-0.3514,348,0.2794,0.4032,2723,0.0326,-0.0134,200.0521195,-0.0102,0.3339,2980.5,0.0179,-0.1403,904705.3343,0.0164,0.3262,3562,0.0352,-0.0402,3.245530393,-0.0343,0.3433
202108,33660,"mobile, al",123,205450,-0.0272,-0.044,923,0.1894,0.0098,32,0.066666667,-0.396226415,604,0.1103,0.2906,28,-0.2222,-0.125,332,0.2206,0.2769,160,-0.0533,0.2308,115.7872289,0.007,0.1336,1700,-0.0082,-0.1496,285590.2821,-0.0402,-0.0258,1083,0.146,0.0374,0.173347779,-0.0444,0.0311
202108,31700,"manchester-nashua, nh",124,404950,-0.0121,0.0126,442,0.0045,-0.1934,20.5,0.28125,-0.359375,552,-0.0676,0,16,-0.2,-0.6364,152,0.1515,0.3571,393,0.0234,-0.1585,215.7099519,0.0312,0.1251,1913,-0.024,-0.089,478082.0267,0.0096,-0.01,835,0.0133,-0.1773,0.889140271,0.0164,0.037
202108,19340,"davenport-moline-rock island, ia-il",125,140000,-0.0278,-0.1245,1716,0.0166,-0.0261,791.5,0.041447368,0.866745283,468,-0.1269,0.1471,4,0,0,436,1.0185,0.8793,1359,-0.0044,0.0478,98.51776635,-0.0041,0.0007,1521.5,-0.0016,-0.066,208798.8864,-0.0072,-0.0813,3075,0.0072,0.0052,0.791958042,-0.0167,0.0559
202108,41540,"salisbury, md-de",126,424000,0.0098,0.2012,1290,-0.016,-0.4264,53,0.127659574,-0.320512821,760,-0.0547,-0.1556,92,-0.2333,-0.6462,284,0.0923,-0.2604,2176,0.0192,3.2417,209.2946754,0.0115,0.1962,1846.5,-0.0105,-0.0307,558196.0775,0.006,0.1274,3466,0.0058,0.2549,1.686821705,0.0583,1.4587
202108,28660,"killeen-temple, tx",127,256450,0.0136,0.0258,580,0.0985,-0.2901,29,0,-0.395833333,688,-0.0753,0.4957,24,-0.1429,-0.5385,152,0.0556,-0.2245,1468,0.0273,0.1046,130.3942843,0.0191,0.0776,1887,-0.0218,-0.1133,340710.5867,0.0718,0.114,2048,0.0465,-0.0457,2.531034483,-0.1754,0.9044
202108,39740,"reading, pa",128,248990,-0.0036,-0.0775,431,0.0512,-0.104,40,0.052631579,0.212121212,420,0.0714,0.0825,16,-0.2,-0.6364,112,0.4,0,877,-0.0436,17.2708,130.9529522,0.0073,0.0837,1851.5,0.0008,-0.1258,320438.8521,-0.0295,-0.0159,1308,-0.0143,1.4726,2.034802784,-0.2018,1.935
202108,13140,"beaumont-port arthur, tx",129,209450,-0.0153,-0.0343,1454,0.0818,-0.0768,40.5,0.038461538,-0.289473684,660,0.0377,0.3866,12,-0.5714,0.5,416,0.1818,0.0196,241,0.0169,0.2618,112.7299212,-0.0121,0.0728,1869.5,-0.0013,-0.0836,257387.0506,-0.0086,-0.0103,1695,0.0721,-0.0402,0.165749656,-0.0106,0.0445
202108,37900,"peoria, il",130,123950,0.0338,-0.0458,836,0.0296,-0.4109,41,0.108108108,-0.267857143,452,-0.1308,-0.2207,0,-1,,324,0.08,-0.413,830,-0.0095,-0.0547,79.45703032,0.0276,0.0536,1642.5,0.0139,-0.071,197259.4229,0.0004,0.1061,1666,0.0097,-0.2747,0.992822967,-0.0392,0.3741
202108,46700,"vallejo-fairfield, ca",131,580975,-0.0136,0.1504,376,0.1787,-0.0234,20.5,-0.023809524,-0.445945946,556,0.1032,0.433,44,0.8333,0.2222,108,0.35,-0.0357,571,0.0053,-0.0922,340.7612451,0.0243,0.1905,1689,-0.072,-0.0338,669935.6971,-0.0174,0.1072,947,0.0676,-0.0661,1.518617021,-0.2619,-0.1151
202108,21660,"eugene, or",132,462450,0.0279,0.0881,453,0.1439,-0.064,33.5,0.015151515,-0.238636364,444,0.0091,0.0183,280,-0.186,0.2727,240,0.3333,-0.2683,746,-0.0106,-0.079,273.8432692,0.0145,0.2181,1696,-0.0151,-0.1231,611439.1786,0.0251,0.2143,1199,0.0426,-0.0734,1.646799117,-0.2572,-0.0268
202108,25060,"gulfport-biloxi-pascagoula, ms",133,235000,-0.0204,-0.0249,859,0.0684,-0.3028,40,-0.024390244,-0.444444444,444,-0.0348,0.0374,32,0,-0.7037,268,0.1964,0.0984,746,-0.0132,-0.0362,123.983047,0.0039,0.1106,1850,0.0027,-0.0759,325951.7117,-0.0163,0.0947,1605,0.0288,-0.1999,0.868451688,-0.0718,0.2402
202108,22180,"fayetteville, nc",134,208500,0.0425,-0.0721,482,0.1288,-0.0659,35,0,-0.270833333,568,-0.034,0.5269,32,0.6,0.3333,144,0.2857,0.2,1538,-0.0173,0.1669,114.8387097,0.0225,0.1101,1850,0,-0.119,246739.8965,-0.0069,0.015,2020,0.0141,0.1014,3.190871369,-0.4742,0.6366
202108,45220,"tallahassee, fl",135,268450,0.0246,0.0742,1490,0.0164,-0.078,38,0,-0.224489796,688,0.0361,0.1391,52,1.1667,0.1818,216,0.2,-0.0357,138,-0.1687,-0.1636,162.6798893,0.0221,0.1072,1608,0.005,-0.0524,312911.2136,0.0105,0.0449,1628,-0.0025,-0.0859,0.09261745,-0.0206,-0.0095
202108,42200,"santa maria-santa barbara, ca",136,1787500,0.0362,-0.104,602,-0.005,-0.3555,46.5,0.223684211,-0.326086957,428,-0.0183,-0.0696,12,2,-0.25,100,-0.0741,-0.2188,388,-0.0227,-0.2177,631.6116841,-0.0301,-0.0199,2152,0.0267,-0.0124,6194740.142,0.1073,0.4186,990,-0.012,-0.3077,0.644518272,-0.0117,0.1135
202108,34940,"naples-immokalee-marco island, fl",137,692000,0.0029,0.391,1454,0.0218,-0.7167,47.5,0.079545455,-0.52020202,880,0.0092,-0.244,120,0.1111,0.1111,288,0,-0.6505,2350,-0.1071,-0.0221,379.5773856,-0.0012,0.4162,1896,-0.0135,0.0254,1559549.194,-0.0121,0.5004,3804,-0.0619,-0.4952,1.616231087,-0.2334,1.1481
202108,26580,"huntington-ashland, wv-ky-oh",138,150000,0.0722,0,584,0.0936,-0.3504,45,-0.196428571,-0.423076923,300,-0.0741,0.1364,8,0,1,136,0.1724,-0.2917,583,0.021,-0.052,87.53052503,0.027,0.1011,1706.5,-0.002,-0.082,219431.3363,-0.0045,0.0194,1167,0.0561,-0.2292,0.998287671,-0.071,0.3142
202108,41420,"salem, or",139,472500,0.05,0.0988,765,0.1715,0,23.5,0.068181818,-0.426829268,808,0.0254,0.3377,168,0.1667,0.1667,304,0.3571,0,1246,0.0323,-0.0423,250.6317719,0.0117,0.1959,1944,0.0151,-0.0933,602231.2885,0.0082,0.0814,2011,0.0812,-0.0266,1.62875817,-0.2196,-0.0719
202108,11260,"anchorage, ak",140,358950,0.0111,0.0715,998,0.0572,-0.2311,33.5,0.155172414,-0.255555556,556,-0.1258,-0.1032,32,0.3333,-0.3333,528,0.2941,0.0076,0,,,198.4864958,0.0024,0.0805,1798,-0.0011,0.0084,413768.221,0.0169,0.0653,998,0.0572,-0.2311,0,0,0
202108,42340,"savannah, ga",141,332846.5,0.0117,0.0405,861,0.0082,-0.5541,39,0.026315789,-0.390625,604,-0.117,-0.1968,88,0.6923,-0.551,188,-0.0208,-0.621,853,-0.0657,-0.1596,159.0826969,0.0423,0.1836,1961.5,-0.0408,-0.1446,532096.313,0.0065,0.1855,1714,-0.03,-0.4182,0.990708479,-0.0784,0.4651
202108,11460,"ann arbor, mi",142,399900,-0.0456,0.0159,706,0.0322,-0.2926,36,0.028571429,-0.357142857,484,-0.0397,0.0254,28,-0.125,0.4,220,0.1,-0.3373,548,0.034,-0.0403,212.8932366,-0.0149,0.0784,1844,-0.0295,-0.0687,519450.6682,-0.0309,0.1195,1254,0.0329,-0.2008,0.776203966,0.0014,0.2041
202108,25860,"hickory-lenoir-morganton, nc",143,279450,-0.002,-0.0682,494,0.027,0.1847,44.5,0.034883721,-0.053191489,304,-0.0732,0.1875,8,-0.3333,0,168,0.3125,0.75,502,0.0203,0.1514,142.8660196,-0.0094,0.0916,1927.5,0.0092,-0.1035,406305.1928,-0.0451,0.0232,996,0.0236,0.1676,1.016194332,-0.0067,-0.0294
202108,36100,"ocala, fl",144,229950,0.0134,0.0695,2087,0.0404,-0.1761,550.5,0.060693642,2.008196721,600,0.0135,0.1628,76,0.2667,0,244,0.2979,-0.1757,2511,0.0105,0.0187,132.5239859,0.0222,0.0965,1755,-0.0085,-0.0057,336618.8075,-0.0227,0.1286,4598,0.0238,-0.08,1.203162434,-0.0356,0.23
202108,33860,"montgomery, al",145,239450,0.0415,0.0069,667,0.0438,-0.4055,39.5,-0.05952381,-0.352459016,396,-0.0571,0.1379,16,0,-0.7895,176,0.375,-0.2787,597,-0.1156,-0.1195,107.5893935,0.0281,0.0601,2025.5,0.0371,-0.0835,287704.8765,0.0123,0.0714,1264,-0.0381,-0.2978,0.895052474,-0.1613,0.2908
202108,47300,"visalia-porterville, ca",146,335450,-0.0131,0.0821,432,0.125,-0.1019,33,0.03125,-0.4,384,0.1429,0.3714,24,2,0,116,0.3182,-0.0333,701,0.0204,-0.0628,204.7272023,0.0247,0.2116,1656.5,-0.0583,-0.0913,523615.3782,-0.0473,0.0513,1133,0.0579,-0.0781,1.622685185,-0.1664,0.0676
